"","date","open","high","low","close","log.close","volume"
"3406","11/26/2010",177.36,178.38,176.16,177.2,2.248463718,4271600
"3407","11/29/2010",179.99,181.8425,177.57,179.49,2.254040258,9695000
"3408","11/30/2010",176.95,177.7,174.9,175.4,2.244029589,6762200
"3409","12/1/2010",179.16,179.32,176,176.55,2.246867722,5770100
"3410","12/2/2010",176.86,177.45,173.92,176.53,2.246818521,5537600
"3413","12/7/2010",180.5,181.47,176.57,176.77,2.247408562,5077100
"3414","12/8/2010",177.49,178.16,175.2,176.29,2.246227678,3726900
"3415","12/9/2010",177.77,178.11,173.8,174.85,2.242665637,4555500
"3417","12/13/2010",176.33,177.94,173.73,174.25,2.241172787,4202500
"3418","12/14/2010",174.28,175.76,173.09,173.94,2.240399466,3685300
"3421","12/17/2010",178.41,178.75,177.02,177.58,2.249394052,4507300
"3424","12/22/2010",185,185.45,184.11,184.76,2.266607954,2578100
"3425","12/23/2010",184.34,184.98,181.8905,182.59,2.261476989,3358200
"3427","12/28/2010",182.1,182.77,181.05,181.09,2.257894469,1975000
"3429","12/30/2010",183.92,184.55,182.75,182.75,2.261857386,1961200
"3430","12/31/2010",181.96,182.3,179.51,180,2.255272505,3451900
"3432","1/4/2011",186.15,187.6995,183.78,185.01,2.267195203,5031800
"3434","1/6/2011",186.5,187.41,185.25,185.86,2.269185933,3179700
"3435","1/7/2011",187.88,188.45,183.74,185.49,2.268320501,5221700
"3436","1/10/2011",185.04,185.29,182.51,184.68,2.266419866,3375900
"3437","1/11/2011",185.42,186,183.21,184.34,2.265619583,2814200
"3438","1/12/2011",185.36,185.38,183.3,184.08,2.265006606,2679100
"3442","1/19/2011",190.9,191,186.21,186.87,2.271539586,3882400
"3443","1/20/2011",185.29,186.85,181,181.96,2.259975928,5709900
"3444","1/21/2011",183.0001,183.25,176.84,177.42,2.249002575,6806200
"3445","1/24/2011",177.95,178.49,174.1475,176.85,2.247605064,5600300
"3447","1/26/2011",177.51,177.89,174.63,175.39,2.244004828,3762200
"3449","1/28/2011",171.45,173.71,166.9,171.14,2.233351528,19908200
"3450","1/31/2011",170.16,171.44,167.41,169.64,2.229528264,6718100
"3462","2/16/2011",189.77,190,186.35,186.62,2.270958185,4628200
"3464","2/18/2011",187.54,188.5,185.13,186.5,2.270678836,4178600
"3465","2/22/2011",183.68,184.72,179.32,180.42,2.256284678,5637100
"3466","2/23/2011",180.25,181.15,174.39,176.68,2.247187391,5482000
"3468","2/25/2011",178.95,180.75,177.1,177.24,2.248561741,4191400
"3469","2/28/2011",173.91,175.89,172.15,173.29,2.238773502,6783200
"3470","3/1/2011",173.53,173.96,168.67,169.44,2.229015943,5847100
"3472","3/3/2011",173.71,174.46,172.05,172.79,2.237518605,4138200
"3473","3/4/2011",172.62,172.75,169.51,171.67,2.234694407,4924300
"3474","3/7/2011",171.92,172.09,166.24,169.08,2.228092239,5932900
"3475","3/8/2011",169.39,169.71,166.72,166.89,2.222430315,4219000
"3477","3/10/2011",167.07,168.47,164.82,166.14,2.220474206,5998400
"3482","3/17/2011",165.91,166.3,160.78,160.97,2.206744944,6471400
"3485","3/22/2011",164.07,164.44,162.25,162.6,2.211120541,3611400
"3488","3/25/2011",171.64,173.49,170.3,170.98,2.232945313,4293800
"3489","3/28/2011",171.8,172.5,169.25,169.35,2.228785201,3400800
"3493","4/1/2011",181.58,183.25,178.59,180.13,2.255586049,5684100
"3496","4/6/2011",186.15,188.27,181.12,182.76,2.261881149,5430700
"3498","4/8/2011",185.26,186.22,182.78,184.71,2.266490408,3726400
"3499","4/11/2011",184.86,186.49,181.85,184.04,2.264912225,3297100
"3500","4/12/2011",183.06,184.59,179.42,180.48,2.256429082,5334500
"3503","4/15/2011",181,181.78,179.0196,180.01,2.255296632,4272400
"3504","4/18/2011",178.38,178.91,175.37,178.34,2.251248762,4616500
"3508","4/25/2011",185.65,186.35,183.77,185.42,2.268156577,3438100
"3509","4/26/2011",186.27,186.42,180.738,182.3,2.260786669,11200000
"3511","4/28/2011",195.96,196.79,192.27,195.07,2.290190484,7300000
"3514","5/3/2011",201,202.59,196.69,198.45,2.297651103,6100000
"3516","5/5/2011",198.66,201,196.12,197.11,2.294708658,4600000
"3517","5/6/2011",199.1,199.56,196.56,197.6,2.29578694,4013900
"3522","5/13/2011",205.7,206.39,202.36,202.56,2.306553688,4123700
"3523","5/16/2011",200.54,200.9,191.37,192.51,2.284453294,9386400
"3529","5/24/2011",197,197,193,193.27,2.286164447,2972700
"3530","5/25/2011",193.57,194.35,191.14,192.26,2.283888938,4661300
"3532","5/27/2011",194.76,196.12,193.5,194.13,2.288092655,2352600
"3534","6/1/2011",196.06,197.26,192.05,192.395,2.284193781,3445200
"3536","6/3/2011",191.23,193.21,187.62,188.32,2.274896445,4974500
"3537","6/6/2011",187.22,189.85,185.18,185.69,2.268788516,3716000
"3540","6/9/2011",189.74,191.76,185.71,189.68,2.278021541,4187300
"3541","6/10/2011",189.25,190.77,186.28,186.53,2.27074869,3760400
"3542","6/13/2011",186.81,189.31,184.86,186.29,2.270189543,3868900
"3544","6/15/2011",188.04,192.45,185.3,185.98,2.269466243,6317700
"3545","6/16/2011",185.74,187,181.59,183.65,2.263990933,6032100
"3546","6/17/2011",186.51,187.39,184.64,186.37,2.270376005,6322200
"3549","6/22/2011",193.96,195.2,191.32,191.63,2.2824635,3129700
"3551","6/24/2011",193.88,194.92,191.35,192.55,2.284543523,3614500
"3561","7/11/2011",216.74,217.5,211,212.55,2.327461109,4033700
"3562","7/12/2011",214.64,215.65,211.12,211.23,2.324755599,3985700
"3563","7/13/2011",214.7,216.83,212.14,213.5,2.329397879,4229900
"3564","7/14/2011",213.58,215.91,209.38,210.38,2.323004451,3902500
"3565","7/15/2011",213.08,214.53,209.29,212.87,2.32811446,4072600
"3566","7/18/2011",212.53,213.39,208.29,211.53,2.325371969,2898100
"3568","7/20/2011",220.05,220.2,214.41,215.55,2.333548027,3372900
"3569","7/21/2011",216.74,217.09,211.07,213.21,2.32880757,4545300
"3571","7/25/2011",215.49,216.08,213,213.49,2.329377537,3342800
"3572","7/26/2011",214.99,215.6,210.35,214.18,2.330778914,9863600
"3573","7/27/2011",224.39,227.2,219.62,222.518,2.347365148,12955600
"3576","8/1/2011",225,227.45,217.66,221.32,2.345020662,5789300
"3577","8/2/2011",220.32,222.43,211.3,211.7,2.325720858,6586700
"3578","8/3/2011",212.97,214.83,205.54,209.96,2.322136564,8197100
"3579","8/4/2011",206.73,208,201.45,201.48,2.304231942,6579500
"3580","8/5/2011",204.67,207.32,194.84,202.7,2.306853749,10024000
"3581","8/8/2011",196.4,200.39,190.05,193.7,2.287129621,10427500
"3583","8/10/2011",200.76,202.4,193.6,194.13,2.288092655,8757600
"3587","8/16/2011",201.14,201.39,194.75,197.68,2.295962732,5205900
"3588","8/17/2011",198.53,199.6,193.74,195.93,2.292100938,3991100
"3589","8/18/2011",191.21,191.34,179.72,182.52,2.26131046,8275200
"3590","8/19/2011",180.29,190,177.55,178.93,2.252683162,7244200
"3591","8/22/2011",182.83,184.2,177.1,177.54,2.249296216,5313700
"3593","8/24/2011",193.89,196.31,190.17,193.73,2.287196878,6248700
"3594","8/25/2011",194.41,196.99,191.07,192.03,2.283369082,3760800
"3599","9/1/2011",215.28,217.64,211.62,212.54,2.327440676,5275300
"3603","9/8/2011",218.3,220.64,216.34,217.26,2.336979775,4397900
"3604","9/9/2011",215.05,216.96,209.75,211.39,2.325084439,4574300
"3611","9/20/2011",240.8,241.05,231.03,233.25,2.367821652,7385500
"3612","9/21/2011",234.51,240.52,231.81,231.87,2.365244562,5881500
"3613","9/22/2011",224.72,228.79,219,223.23,2.348752559,8254600
"3616","9/27/2011",234.22,234.75,222.4,224.21,2.350654979,7837500
"3618","9/29/2011",234.17,234.3,216.29,222.44,2.347212886,9378500
"3619","9/30/2011",218.19,223,215.21,216.23,2.334915948,6550300
"3620","10/3/2011",217.01,221.6,211.39,211.98,2.326294888,6624400
"3628","10/13/2011",237,239.68,235.23,236.15,2.37318795,4833500
"3630","10/17/2011",244.2901,246.71,240.67,242.33,2.384407182,4779000
"3632","10/19/2011",240.67,243.33,229.25,231.53,2.364607272,6715100
"3634","10/21/2011",236.91,236.9999,230.6,234.78,2.370661098,4572500
"3636","10/25/2011",238.59,239.01,225.89,227.15,2.356312741,14012600
"3637","10/26/2011",203.69,207.58,196.51,198.4,2.297541668,24134200
"3640","10/31/2011",215.79,218.89,213.04,213.51,2.329418221,7343300
"3644","11/4/2011",217.65,218.23,214.3308,216.48,2.335417779,4065800
"3646","11/8/2011",219.2,219.35,215.21,217.99,2.338436571,3914500
"3647","11/9/2011",214.95,215.7,210.6,211.22,2.324735038,4680600
"3648","11/10/2011",213.5,214.0592,208.1,210.79,2.323850004,5044600
"3651","11/15/2011",218,220.3275,214.26,217.83,2.338117691,5739000
"3652","11/16/2011",216.2701,216.97,211.23,211.99,2.326315375,5509400
"3653","11/17/2011",212.51,212.9,202.1,204.52,2.310735784,7983100
"3654","11/18/2011",205.33,205.34,197.11,197.14,2.294774752,8437500
"3655","11/21/2011",193.29,193.36,185.05,189.25,2.277035888,11321200
"3657","11/23/2011",193.06,194.6,187.89,188.99,2.276438825,8011300
"3658","11/25/2011",190.41,190.83,181.51,182.399,2.261022453,4972000
"3660","11/29/2011",194.78,195.5,187.3,188.39,2.275057846,6575100
"3661","11/30/2011",194.76,195.3,188.75,192.29,2.283956699,7717000
"3663","12/2/2011",197.07,199.66,195.18,196.03,2.29232254,7526200
"3664","12/5/2011",198.86,199,193.6677,196.24,2.292787535,5922100
"3665","12/6/2011",195.98,198.32,190.11,191.99,2.283278609,5202000
"3667","12/8/2011",193.57,195.89,190.08,190.48,2.279849382,4361100
"3669","12/12/2011",190.03,191.15,187.63,189.52,2.277655048,4343200
"3670","12/13/2011",188.56,189.68,178.5,180.51,2.256501266,9297300
"3672","12/15/2011",182.05,184.799,179.53,181.26,2.258301976,7259900
"3673","12/16/2011",182.42,184.41,180.31,181.26,2.258301976,6664100
"3674","12/19/2011",182,183.17,179,179.33,2.253652948,4533600
"3675","12/20/2011",182.69,183.17,180.54,182.52,2.26131046,4600100
"3676","12/21/2011",181.92,183.5,172.49,174.35,2.241421952,8066700
"3678","12/23/2011",179.22,179.68,175.6,177.28,2.248659743,3496500
"3679","12/27/2011",177.73,178.5947,176.16,176.27,2.246178405,2950900
"3680","12/28/2011",176.39,176.65,172.28,173.89,2.240274607,3659500
"3682","12/30/2011",173.36,175.17,172.49,173.1,2.238297068,4279800
"3684","1/4/2012",179.21,180.5,176.065,177.51,2.249222824,4205200
"3687","1/9/2012",182.76,184.37,177,178.56,2.251784177,5056900
"3688","1/10/2012",181.1,182.4,177.1,179.34,2.253677165,3985800
"3689","1/11/2012",179.64,180.77,178.19,178.9,2.252610341,3102700
"3690","1/12/2012",179.42,179.49,175.75,175.93,2.245339903,5385800
"3696","1/23/2012",190.79,191.73,185.23,186.09,2.269723036,4585300
"3701","1/30/2012",193.68,195,190.13,192.15,2.283640389,5424100
"3706","2/6/2012",186.28,186.56,182.9201,183.14,2.26278321,5310000
"3713","2/15/2012",191.29,191.54,183.26,184.47,2.265925748,7794400
"3716","2/21/2012",182.65,184.75,180.5768,182.26,2.260691366,6756500
"3717","2/22/2012",181.95,182.99,180.29,180.58,2.256669649,5785400
"3719","2/24/2012",179.7,180.74,178.37,179.13,2.253168326,3668700
"3722","2/29/2012",183.89,184,179.01,179.69,2.254523909,5300300
"3724","3/2/2012",179.48,181.84,178.918,179.3,2.25358029,3657800
"3729","3/9/2012",186.79,187.2,183.44,184.32,2.265572462,4510600
"3730","3/12/2012",184.13,185.4,182.2,183.39,2.263375651,2587600
"3732","3/14/2012",183.65,184.3199,181.14,182.26,2.260691366,3699700
"3737","3/21/2012",192.5,194.28,191.26,191.73,2.282690072,4214400
"3742","3/28/2012",206.14,207,200.31,201.16,2.303541627,6245000
"3744","3/30/2012",205.02,206.85,201.87,202.51,2.306446474,4438100
"3747","4/4/2012",196.95,197.68,192.36,193.99,2.287779343,5456900
"3749","4/9/2012",192.02,194.2,190.5,191.87,2.283007076,3135900
"3750","4/10/2012",192.75,193.52,186.57,186.98,2.271795155,4455000
"3751","4/11/2012",189.63,191.97,186.79,187.97,2.274088541,4337800
"3753","4/13/2012",189.9,189.94,186.26,188.46,2.275219187,3431800
"3754","4/16/2012",189.01,189.47,183.65,185.5,2.268343914,4044300
"3757","4/19/2012",192.93,194.55,189.75,191.1,2.281260687,4002400
"3758","4/20/2012",192.34,193.48,189.8,189.98,2.278707883,3243600
"3759","4/23/2012",188.99,188.99,185.51,188.24,2.274711914,3481000
"3767","5/3/2012",229.74,232.53,228.03,229.45,2.360688062,4055500
"3768","5/4/2012",227.8,229.7199,223.74,223.99,2.35022863,4585200
"3774","5/14/2012",225.6,227.29,222.51,222.93,2.348168516,3096600
"3775","5/15/2012",226.5,230.61,223,224.39,2.351003499,5713700
"3776","5/16/2012",225,228,222.5,224.06,2.350364332,5261800
"3777","5/17/2012",225.05,226,218.09,218.36,2.339173086,4505500
"3778","5/18/2012",219.41,219.63,212.81,213.85,2.330109255,5231700
"3780","5/22/2012",218.31,218.87,213.96,215.33,2.33310454,3733100
"3782","5/24/2012",216.98,217.66,212.7,215.24,2.332922983,3141100
"3783","5/25/2012",214.99,215.98,212.22,212.89,2.328155262,2171400
"3785","5/30/2012",212.14,212.98,207.752,209.23,2.320623955,4078200
"3787","6/1/2012",208.44,211.23,207.3,208.22,2.318522442,3951500
"3789","6/5/2012",213.85,216.86,211.16,213.21,2.32880757,3543900
"3791","6/7/2012",219.65,221.49,218.11,218.8,2.340047318,3503900
"3792","6/8/2012",218.61,219.42,216.66,218.48,2.339411687,2877000
"3793","6/11/2012",217.49,220.87,215.2,216.5,2.335457901,3749100
"3794","6/12/2012",217.65,218,214.5222,216.42,2.335297393,2833300
"3795","6/13/2012",215.52,217.38,213.52,214.73,2.331892724,2325200
"3796","6/14/2012",215.26,216.5,212.56,214.45,2.331326051,3060900
"3800","6/20/2012",224.51,224.74,220.84,223.02,2.348343811,2444400
"3801","6/21/2012",223.84,226.03,220.52,220.575,2.343556288,2843000
"3803","6/25/2012",220.3,221.59,218,220.07,2.342560843,2382300
"3806","6/28/2012",223.92,224.62,218.75,221.31,2.345001038,2994800
"3810","7/5/2012",228.62,230.5,226.53,227.06,2.356140634,2682300
"3811","7/6/2012",226.35,228.9,224.18,225.05,2.352279017,3203200
"3813","7/10/2012",226.25,227.14,218.28,219.5,2.341434525,2982100
"3814","7/11/2012",218.95,221.74,215.34,218.37,2.339192974,2734700
"3815","7/12/2012",216.61,217.3,212.61,215.36,2.333165043,2616200
"3817","7/16/2012",216.6,218.31,214.46,216.01,2.334473857,2004200
"3818","7/17/2012",217.45,217.94,213.96,216.93,2.336319616,1987000
"3823","7/24/2012",226.27,226.61,221.23,223.04,2.348382756,5008700
"3824","7/25/2012",222,222.5,215.91,217.05,2.33655979,3646700
"3827","7/30/2012",237,240.74,234.07,236.09,2.373077592,3736400
"3828","7/31/2012",235.1,236.3,231.61,233.3,2.367914739,3453600
"3829","8/1/2012",234.14,234.38,230.7001,232.09,2.365656429,2543800
"3832","8/6/2012",235.56,235.74,233.81,233.99,2.369197297,1843700
"3834","8/8/2012",235.29,236.45,233.592,234.38,2.36992055,1534300
"3836","8/10/2012",233.08,234.85,231.43,232.75,2.36688969,1852500
"3838","8/14/2012",234.71,236.72,232.6207,233.19,2.367709922,2751000
"3842","8/20/2012",241.3736,241.65,238.2,240.35,2.380844126,1889900
"3843","8/21/2012",240.88,243.85,238.55,239.45,2.379214841,2571500
"3845","8/23/2012",242.14,243.48,239.02,241.198,2.382373702,2453900
"3847","8/27/2012",245.79,247.5,243.12,243.92,2.387247411,2929700
"3850","8/30/2012",246.99,250,245.25,246.22,2.391323327,3647500
"3852","9/4/2012",248.27,251,244.66,247.88,2.394241487,3950800
"3853","9/5/2012",247.61,248.61,245.3,246.22,2.391323327,2652600
"3856","9/10/2012",259,260,256.82,257.09,2.410085184,2567200
"3857","9/11/2012",257.6,257.6,254.26,255.67,2.407679771,2524800
"3858","9/12/2012",256.5,257.78,253.5,255.63,2.40761182,2273200
"3860","9/14/2012",261.4,264.11,259.77,261.27,2.417089545,3666200
"3861","9/17/2012",261.25,261.25,257,258,2.411619706,2306300
"3865","9/21/2012",261.74,262,256.74,257.47,2.410726633,6059300
"3866","9/24/2012",255.22,255.6,253,254.805,2.406207946,2707900
"3867","9/25/2012",256.33,258.95,251.03,252.46,2.402192578,4405800
"3868","9/26/2012",252.4,254.61,248.23,249.67,2.397366361,2920500
"3870","9/28/2012",256.14,257,253.2,254.32,2.405380515,2456600
"3871","10/1/2012",255.4,256.16,250.49,252.01,2.401417774,2581200
"3872","10/2/2012",252.8,253.15,249.03,250.6,2.398981067,2195800
"3875","10/5/2012",261.2,261.9,257.49,258.51,2.412477348,2806500
"3877","10/9/2012",258.67,259.35,250.73,250.96,2.399604506,3494800
"3878","10/10/2012",252,252.46,244.01,244.99,2.389148358,3948300
"3879","10/11/2012",248,249.3,241.89,244.22,2.387781227,3447300
"3880","10/12/2012",243.33,245.46,241.91,242.36,2.384460944,2203200
"3882","10/16/2012",244.87,245.77,242.08,243.94,2.387283019,2204100
"3884","10/18/2012",247.77,250.91,242.7,244.85,2.388900108,5305300
"3885","10/19/2012",245.16,246.82,238.94,240,2.380211242,4395300
"3886","10/22/2012",238.81,238.95,232.32,233.78,2.368807354,4500000
"3888","10/24/2012",235.88,235.94,227.9501,228.49,2.358867198,3678700
"3889","10/25/2012",230.92,230.92,222.92,222.92,2.348149034,6741300
"3891","10/31/2012",236.32,238.7,230.5,232.8931,2.367156622,4797600
"3892","11/1/2012",234.23,234.55,231.34,232.14,2.36574998,3905100
"3893","11/2/2012",234.01,237.4,232.11,232.4224,2.366277981,3374700
"3896","11/7/2012",235.65,235.66,229.42,232.0608,2.365601785,3624200
"3897","11/8/2012",232.22,233.45,227.1,227.35,2.356694959,2982400
"3899","11/12/2012",226.59,229.2199,225.41,226.47,2.35501068,2128800
"3901","11/14/2012",226.5,227.41,222.51,222.95,2.348207477,3034100
"3902","11/15/2012",222.3,225.16,218.18,220.599,2.343603539,3404700
"3907","11/23/2012",239.89,240,236.48,239.88,2.37999404,1776800
"3913","12/3/2012",252.54,254.16,250,250.3291,2.398511338,2990600
"3917","12/7/2012",254.14,255.21,252.01,253.2681,2.403580492,2170300
"3918","12/10/2012",253.1,254.78,247.3,247.77,2.394048721,3503800
"3922","12/14/2012",250.11,251.9,247.79,249.19,2.39653061,2526900
"3925","12/19/2012",261.3,261.6699,257.68,257.99,2.411602873,2300000
"3927","12/21/2012",257.82,258.38,255.74,256.92,2.409797913,4704600
"3929","12/26/2012",257.15,257.42,248.04,248.6314,2.395555975,4152700
"3931","12/28/2012",245.85,247.44,245.05,245.18,2.389485041,1858700
"3937","1/8/2013",267.07,268.98,263.567,266.38,2.425501615,3010700
"3938","1/9/2013",268.17,269.5,265.401,266.35,2.425452701,2265600
"3939","1/10/2013",268.54,268.74,262.3,265.34,2.423802725,2863400
"3943","1/16/2013",270.53,271.24,267.83,268.93,2.429639252,2065600
"3944","1/17/2013",271.43,271.97,269.21,270.48,2.432135158,1884600
"3946","1/22/2013",271.62,272.1,269.23,270.19,2.431669271,2137700
"3947","1/23/2013",270.57,271.09,266.65,268.11,2.428313013,2508900
"3950","1/28/2013",283.78,284.48,274.4,276.04,2.440972019,4321400
"3951","1/29/2013",275.35,275.46,258.35,260.35,2.415557582,10172600
"3952","1/30/2013",283,284.2,267.11,272.764,2.435787051,13075400
"3953","1/31/2013",271.04,275.94,263.6991,265.5,2.424064525,6772100
"3954","2/1/2013",268.93,268.93,262.8,265,2.423245874,6115000
"3955","2/4/2013",262.78,264.684,259.07,259.98,2.414939939,3723600
"3957","2/6/2013",265.16,266.89,261.11,262.22,2.418665813,2770400
"3958","2/7/2013",264.1,264.1,255.11,260.23,2.415357362,3975700
"3960","2/11/2013",263.2,263.25,256.6,257.21,2.410287849,3403700
"3961","2/12/2013",259.19,260.16,257,258.7,2.412796429,2943700
"3964","2/15/2013",267.63,268.92,263.11,265.09,2.423393345,3979900
"3966","2/20/2013",270.2,274.3,266.371,266.41,2.425550523,3528900
"3968","2/22/2013",266.62,267.11,261.61,265.42,2.423933645,3124800
"3969","2/25/2013",266.94,268.694,259.65,259.87,2.414756146,3032400
"3970","2/26/2013",260.89,262.04,255.73,259.36,2.413902998,3348600
"3976","3/6/2013",275.76,276.489,271.832,273.79,2.437417582,2050700
"3977","3/7/2013",274.1,274.8,271.85,273.88,2.437560319,1939000
"3978","3/8/2013",275,275.44,271.5,274.19,2.438051612,1879800
"3979","3/11/2013",273.43,273.99,270.4,271.24,2.433353736,1904900
"3981","3/13/2013",275.24,276.5,272.64,275.1,2.43949059,1884200
"3982","3/14/2013",269.67,270,263.53,265.74,2.424456931,5226700
"3983","3/15/2013",264.98,267.26,260.05,261.82,2.418002819,4865900
"3984","3/18/2013",259.3,261.49,257.12,257.89,2.411434502,2720200
"3985","3/19/2013",258.4,259.5,252.62,256.41,2.408934959,3738500
"3986","3/20/2013",258.05,259.76,254.5501,257.278,2.410402651,2738900
"3987","3/21/2013",256.11,257,252.68,253.39,2.403789472,2806400
"3989","3/25/2013",258.58,259.429,254.5,256.02,2.408273893,2513900
"3993","4/1/2013",266.98,267.4,261.01,261.61,2.417654341,2524800
"3995","4/3/2013",262.12,263.67,257.75,259.03,2.413350066,2413800
"3996","4/4/2013",259.23,260.41,256.12,259.08,2.413433888,1964400
"3997","4/5/2013",255.72,256.18,253.67,255.48,2.407356907,2557400
"4003","4/15/2013",271.08,275.12,267.1,267.72,2.427680816,3326000
"4005","4/17/2013",270.8,270.85,264.25,267.4,2.427161403,3135100
"4006","4/18/2013",266.81,266.9899,256.6,259.42,2.414003455,3137600
"4010","4/24/2013",269.5,271.47,266.81,268.78,2.42939695,1852800
"4012","4/26/2013",269.97,272.02,252.81,254.81,2.406216468,14030000
"4013","4/29/2013",254.9,257.01,249.15,249.74,2.397488107,7117000
"4015","5/1/2013",253.9,254.2,245.75,248.23,2.394854267,4391400
"4018","5/6/2013",258.09,259.5,253.4201,255.72,2.407764696,2347800
"4025","5/15/2013",267.07,269.05,264.56,266.56,2.42579498,2720500
"4026","5/16/2013",265.96,268.43,263.85,264.12,2.421801289,1643500
"4028","5/20/2013",269,271.79,266.5,267.63,2.427534794,2209000
"4030","5/22/2013",267.39,267.59,260.8,262.96,2.419889691,3332000
"4037","6/3/2013",268.96,269.11,262.95,266.88,2.426316029,2543900
"4038","6/4/2013",267,268.88,263.02,265.7,2.424391554,2088600
"4043","6/11/2013",276,278.411,274.24,274.78,2.438985119,3097800
"4044","6/12/2013",276.6,276.8,270.45,271.67,2.434041683,2238900
"4046","6/14/2013",275,277.07,273.442,273.99,2.437734712,2150800
"4049","6/19/2013",281.26,283.34,277.87,278.16,2.444294678,2827500
"4050","6/20/2013",275.14,278.6,272.39,273.44,2.436862045,2984000
"4051","6/21/2013",274.57,275.8399,269.79,273.36,2.436734966,4201000
"4052","6/24/2013",271.29,273.16,265,270.61,2.432343841,3863800
"4053","6/25/2013",272.3,273.47,269,272.088,2.434709388,2449600
"4055","6/27/2013",279.18,280.2,274.54,277.55,2.443341232,2519500
"4066","7/15/2013",307.27,307.99,304.35,306.57,2.486529654,2245600
"4067","7/16/2013",307.3,309.39,305.5119,306.87,2.486954433,2660200
"4069","7/18/2013",306.27,306.3408,301.87,304.11,2.483030701,3063800
"4071","7/22/2013",309.25,309.25,302,303.48,2.482130075,2520700
"4072","7/23/2013",303.16,305.06,300.56,301.06,2.478653057,1999600
"4073","7/24/2013",303.02,303.84,298.04,298.94,2.47558403,2000500
"4076","7/29/2013",311.07,313,305.9,306.1,2.48586333,3211800
"4077","7/30/2013",307.72,309.7833,301.57,302.41,2.480596148,3053400
"4078","7/31/2013",303.91,305.15,301,301.22,2.478883804,1891300
"4080","8/2/2013",304.63,305.33,301.5,304.21,2.483173486,2502600
"4081","8/5/2013",303.4,303.62,298.3,300.99,2.478552067,2233200
"4083","8/7/2013",300.15,300.99,296.15,296.91,2.472624825,1961000
"4084","8/8/2013",298.52,298.52,292.5501,295.74,2.470910069,2343400
"4087","8/13/2013",295.88,296.37,290.67,293.97,2.468303012,2349900
"4088","8/14/2013",294.29,294.29,290.54,291.34,2.464400116,1415000
"4089","8/15/2013",288.79,289.3,285.15,286.47,2.457079148,2261400
"4090","8/16/2013",286.55,288.33,284.5,284.82,2.454570482,2422500
"4093","8/21/2013",285.09,288.5,283.83,284.57,2.454189114,1815300
"4095","8/23/2013",291.21,291.5,287.9,290.01,2.462412973,1961900
"4096","8/26/2013",290.43,291.0499,285.6207,286.21,2.456684804,1711700
"4097","8/27/2013",283.87,285.28,279.74,280.93,2.448598119,2476000
"4100","8/30/2013",284.59,284.87,280,280.98,2.448675408,1534700
"4106","9/10/2013",300.55,301,297.22,300.36,2.477642096,1778400
"4108","9/12/2013",299.39,302,297.661,298.86,2.475467792,1606200
"4109","9/13/2013",300.14,300.22,296.201,297.92,2.474099659,1350600
"4110","9/16/2013",299.82,301,295.26,296.06,2.471379735,1808400
"4113","9/19/2013",313.77,314.54,311.04,312.06,2.494238104,2350900
"4115","9/23/2013",314.01,315.9,308.771,311.49,2.493444109,1884900
"4117","9/25/2013",314.53,316.71,310.75,312.65,2.495058433,2008600
"4119","9/27/2013",316.92,317.21,313.35,316.01,2.499700826,1657500
"4120","9/30/2013",313.41,315.31,311.06,312.64,2.495044542,1623600
"4123","10/3/2013",320.39,322.92,313.02,314.76,2.497979537,2674800
"4125","10/7/2013",315.24,315.3399,309.74,310.03,2.49140372,2083200
"4126","10/8/2013",311.5,311.545,300.27,303.23,2.481772166,3166200
"4127","10/9/2013",303.42,303.4978,296.5025,298.23,2.474551329,3247400
"4131","10/15/2013",309.87,310.79,305.26,306.4,2.486288761,2261100
"4135","10/21/2013",329.89,330,323.8,326.44,2.513803369,2522300
"4137","10/23/2013",330.84,331.72,324.0601,326.756,2.514223571,2818200
"4140","10/28/2013",359.92,362.75,357.2,358.16,2.554077081,3635800
"4142","10/30/2013",362.62,365,358.65,361.08,2.557603434,4502200
"4144","11/1/2013",365.63,365.77,356.1,359.002,2.555096868,3331000
"4145","11/4/2013",360.12,361,354.4,358.74,2.554779804,1938400
"4147","11/6/2013",360.45,362.87,354.5,356.18,2.55166953,2282300
"4148","11/7/2013",355.86,357.9,341.88,343.56,2.536002594,4246300
"4151","11/12/2013",352.99,355.4826,347.282,349.53,2.543484457,2343100
"4155","11/18/2013",370.28,373.49,364.67,366.18,2.56369462,2737400
"4156","11/19/2013",365.82,368.78,362.5,364.94,2.562221468,1904800
"4157","11/20/2013",367.56,367.56,360.45,362.57,2.559391867,1771500
"4164","12/2/2013",399,399,389.1,392.3,2.593618308,4714000
"4165","12/3/2013",390.11,390.949,383.1,384.66,2.585077027,3702900
"4167","12/5/2013",386.65,386.65,381.371,384.49,2.584885049,1906500
"4168","12/6/2013",388.35,388.35,383.83,386.95,2.587654851,1984700
"4169","12/9/2013",388.11,388.21,382.57,384.89,2.585336628,2761800
"4171","12/11/2013",387.34,388.98,382,382.19,2.58227932,2451300
"4172","12/12/2013",381.26,385,379.5,381.25,2.581209852,2123700
"4173","12/13/2013",385.32,389.42,383.8,384.24,2.584602574,3025000
"4175","12/17/2013",390.65,391.36,386.5,387.65,2.588439788,2343900
"4179","12/23/2013",403.69,405,399.2,402.92,2.605218825,2659500
"4180","12/24/2013",402.52,403.7249,396.37,399.2,2.601190533,1380400
"4182","12/27/2013",404.65,405.63,396.25,398.08,2.599970359,1986900
